batch_id,model,parameters,processor,category,total_runs,count_failures,count_success,success_rate,R_efficiency,R_exponential,R_linear,R_robust,total_tokens_ave,total_tokens_mean,total_tokens_median,total_tokens_min,total_tokens_max,latency_ave,latency_mean,latency_median,latency_min,latency_max,test_date
phi4_828c_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2756.0,2756.0,2756.0,2756,2756,19.6,19.6,19.6,19.6,19.6,08.19
phi4_82a3_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2756.0,2756.0,2756.0,2756,2756,19.58,19.58,19.58,19.58,19.58,08.17
phi4_839e_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2750.0,2750.0,2750.0,2750,2750,19.46,19.46,19.46,19.46,19.46,08.17
phi4_83e4_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,33.33333333333333,36.787944117144235,60.0,60.0,8404.0,8404.0,8404.0,8404,8404,55.88,55.88,55.88,55.88,55.88,08.18
phi4_8404_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,100.0,100.0,100.0,100.0,2605.0,2605.0,2605.0,2605,2605,16.72,16.72,16.72,16.72,16.72,08.20
phi4_84b0_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,50.0,60.653065971263345,80.0,100.0,5334.0,5334.0,5334.0,5334,5334,34.89,34.89,34.89,34.89,34.89,08.18
phi4_85a9_psg_batch,phi4,NP,psg,phi4_psg_NP,30,12,18,60.0,30.999999999999993,30.480102522557107,36.666666666666664,41.333333333333336,10342.066666666668,10342.066666666668,13372.0,2233,14467,66.58833333333334,66.58833333333334,77.685,13.72,102.67,07.30
phi4_85a9_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,30,0,30,100.0,79.72222222222221,82.70378106730793,90.00000000000001,95.99999999999999,4298.133333333333,4298.133333333333,2834.5,2525,12308,32.17466666666667,32.17466666666667,21.869999999999997,16.08,97.05,07.30
phi4_866b_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2242.0,2242.0,2242.0,2242,2242,13.5,13.5,13.5,13.5,13.5,08.17
phi4_86c9_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2732.0,2732.0,2732.0,2732,2732,19.1,19.1,19.1,19.1,19.1,08.19
phi4_8896_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2750.0,2750.0,2750.0,2750,2750,19.47,19.47,19.47,19.47,19.47,08.19
phi4_88a8_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2750.0,2750.0,2750.0,2750,2750,19.45,19.45,19.45,19.45,19.45,08.17
phi4_8d2e_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2242.0,2242.0,2242.0,2242,2242,13.5,13.5,13.5,13.5,13.5,08.17
phi4_8d6b_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,100.0,100.0,100.0,100.0,2710.0,2710.0,2710.0,2710,2710,18.84,18.84,18.84,18.84,18.84,08.18
phi4_8f01_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2245.0,2245.0,2245.0,2245,2245,13.55,13.55,13.55,13.55,13.55,08.17
phi4_8f1e_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2750.0,2750.0,2750.0,2750,2750,19.47,19.47,19.47,19.47,19.47,08.17
phi4_913b_psg_batch,phi4,NP,psg,phi4_psg_NP,1,1,0,0.0,0.0,0.0,0.0,0.0,15162.0,15162.0,15162.0,15162,15162,109.43,109.43,109.43,109.43,109.43,08.18
phi4_9219_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,20.0,13.53352832366127,19.999999999999996,30.0,15330.0,15330.0,15330.0,15330,15330,108.95,108.95,108.95,108.95,108.95,08.18
phi4_9470_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2245.0,2245.0,2245.0,2245,2245,13.56,13.56,13.56,13.56,13.56,08.19
phi4_961c_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2245.0,2245.0,2245.0,2245,2245,13.58,13.58,13.58,13.58,13.58,08.17
phi4_9631_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2242.0,2242.0,2242.0,2242,2242,13.75,13.75,13.75,13.75,13.75,08.19
phi4_9789_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,20.0,13.53352832366127,19.999999999999996,30.0,14826.0,14826.0,14826.0,14826,14826,101.09,101.09,101.09,101.09,101.09,08.18
phi4_9833_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2242.0,2242.0,2242.0,2242,2242,13.5,13.5,13.5,13.5,13.5,08.19
phi4_9aa2_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2242.0,2242.0,2242.0,2242,2242,13.52,13.52,13.52,13.52,13.52,08.19
phi4_9c80_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,50.0,60.653065971263345,80.0,100.0,5384.0,5384.0,5384.0,5384,5384,35.86,35.86,35.86,35.86,35.86,08.18
phi4_9d4b_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2245.0,2245.0,2245.0,2245,2245,13.55,13.55,13.55,13.55,13.55,08.17
phi4_9df0_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,33.33333333333333,36.787944117144235,60.0,60.0,8404.0,8404.0,8404.0,8404,8404,55.88,55.88,55.88,55.88,55.88,08.20
phi4_9f6f_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,20.0,13.53352832366127,19.999999999999996,30.0,14387.0,14387.0,14387.0,14387,14387,100.12,100.12,100.12,100.12,100.12,08.20
phi4_9fd4_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2750.0,2750.0,2750.0,2750,2750,19.46,19.46,19.46,19.46,19.46,08.19
phi4_a25f_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2750.0,2750.0,2750.0,2750,2750,19.65,19.65,19.65,19.65,19.65,08.19
phi4_a2ca_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2750.0,2750.0,2750.0,2750,2750,19.5,19.5,19.5,19.5,19.5,08.19
phi4_a2d6_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2750.0,2750.0,2750.0,2750,2750,19.57,19.57,19.57,19.57,19.57,08.17
phi4_a2ee_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,33.33333333333333,36.787944117144235,60.0,60.0,8606.0,8606.0,8606.0,8606,8606,59.84,59.84,59.84,59.84,59.84,08.20
phi4_a400_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,100.0,100.0,100.0,100.0,2646.0,2646.0,2646.0,2646,2646,17.52,17.52,17.52,17.52,17.52,08.18
phi4_a405_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2242.0,2242.0,2242.0,2242,2242,13.5,13.5,13.5,13.5,13.5,08.17
phi4_a721_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2242.0,2242.0,2242.0,2242,2242,13.75,13.75,13.75,13.75,13.75,08.17
phi4_a888_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,50.0,60.653065971263345,80.0,100.0,5279.0,5279.0,5279.0,5279,5279,34.0,34.0,34.0,34.0,34.0,08.18
phi4_a9bc_psg_batch,phi4,NP,psg,phi4_psg_NP,1,1,0,0.0,0.0,0.0,0.0,0.0,14413.0,14413.0,14413.0,14413,14413,99.26,99.26,99.26,99.26,99.26,08.20
phi4_a9c7_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,100.0,100.0,100.0,100.0,2813.0,2813.0,2813.0,2813,2813,20.64,20.64,20.64,20.64,20.64,08.20
phi4_ada3_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,100.0,100.0,100.0,100.0,2764.0,2764.0,2764.0,2764,2764,19.74,19.74,19.74,19.74,19.74,08.18
phi4_aef5_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,100.0,100.0,100.0,100.0,2306.0,2306.0,2306.0,2306,2306,14.85,14.85,14.85,14.85,14.85,08.20
phi4_aefd_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,50.0,60.653065971263345,80.0,100.0,5658.0,5658.0,5658.0,5658,5658,37.54,37.54,37.54,37.54,37.54,08.18
phi4_af80_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,100.0,100.0,100.0,100.0,2545.0,2545.0,2545.0,2545,2545,15.57,15.57,15.57,15.57,15.57,08.20
phi4_afe1_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,100.0,100.0,100.0,100.0,2612.0,2612.0,2612.0,2612,2612,16.88,16.88,16.88,16.88,16.88,08.18
phi4_b30f_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2750.0,2750.0,2750.0,2750,2750,19.49,19.49,19.49,19.49,19.49,08.17
phi4_b4e8_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2750.0,2750.0,2750.0,2750,2750,19.46,19.46,19.46,19.46,19.46,08.19
phi4_b6d1_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2242.0,2242.0,2242.0,2242,2242,13.53,13.53,13.53,13.53,13.53,08.17
phi4_b8bb_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,20.0,13.53352832366127,19.999999999999996,30.0,15157.0,15157.0,15157.0,15157,15157,107.2,107.2,107.2,107.2,107.2,08.20
phi4_be5d_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,50.0,60.653065971263345,80.0,100.0,5782.0,5782.0,5782.0,5782,5782,39.81,39.81,39.81,39.81,39.81,08.20
phi4_c1b6_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2750.0,2750.0,2750.0,2750,2750,19.49,19.49,19.49,19.49,19.49,08.19
phi4_c223_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2242.0,2242.0,2242.0,2242,2242,13.51,13.51,13.51,13.51,13.51,08.17
phi4_c26f_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,30,0,30,100.0,100.0,100.0,100.0,100.0,2749.5333333333333,2749.5333333333333,2750.0,2732,2756,15.212666666666667,15.212666666666667,14.254999999999999,13.99,42.92,08.10
phi4_c5b6_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2756.0,2756.0,2756.0,2756,2756,19.57,19.57,19.57,19.57,19.57,08.19
phi4_c5f9_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,33.33333333333333,36.787944117144235,60.0,60.0,8362.0,8362.0,8362.0,8362,8362,55.06,55.06,55.06,55.06,55.06,08.20
phi4_c610_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2732.0,2732.0,2732.0,2732,2732,19.13,19.13,19.13,19.13,19.13,08.19
phi4_c656_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2242.0,2242.0,2242.0,2242,2242,13.49,13.49,13.49,13.49,13.49,08.17
phi4_c8e6_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2245.0,2245.0,2245.0,2245,2245,13.56,13.56,13.56,13.56,13.56,08.17
phi4_c940_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,100.0,100.0,100.0,100.0,2824.0,2824.0,2824.0,2824,2824,24.7,24.7,24.7,24.7,24.7,08.18
phi4_ca14_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2242.0,2242.0,2242.0,2242,2242,13.53,13.53,13.53,13.53,13.53,08.19
phi4_cc9d_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2756.0,2756.0,2756.0,2756,2756,19.64,19.64,19.64,19.64,19.64,08.19
phi4_ccb5_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2732.0,2732.0,2732.0,2732,2732,19.12,19.12,19.12,19.12,19.12,08.17
phi4_cd44_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,100.0,100.0,100.0,100.0,2393.0,2393.0,2393.0,2393,2393,16.46,16.46,16.46,16.46,16.46,08.20
phi4_cd5f_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,50.0,60.653065971263345,80.0,100.0,5850.0,5850.0,5850.0,5850,5850,41.01,41.01,41.01,41.01,41.01,08.20
phi4_cf62_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2242.0,2242.0,2242.0,2242,2242,13.51,13.51,13.51,13.51,13.51,08.17
phi4_cf75_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,1,0,0.0,0.0,0.0,0.0,0.0,16519.0,16519.0,16519.0,16519,16519,131.27,131.27,131.27,131.27,131.27,08.20
phi4_d1cf_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,33.33333333333333,36.787944117144235,60.0,60.0,8362.0,8362.0,8362.0,8362,8362,55.06,55.06,55.06,55.06,55.06,08.18
phi4_d2cb_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2242.0,2242.0,2242.0,2242,2242,13.49,13.49,13.49,13.49,13.49,08.19
phi4_d317_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,50.0,60.653065971263345,80.0,100.0,6148.0,6148.0,6148.0,6148,6148,46.59,46.59,46.59,46.59,46.59,08.20
phi4_d37b_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2756.0,2756.0,2756.0,2756,2756,28.11,28.11,28.11,28.11,28.11,08.17
phi4_d404_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,50.0,60.653065971263345,80.0,100.0,5379.0,5379.0,5379.0,5379,5379,35.8,35.8,35.8,35.8,35.8,08.20
phi4_d66c_psg_batch,phi4,NP,psg,phi4_psg_NP,1,1,0,0.0,0.0,0.0,0.0,0.0,14502.0,14502.0,14502.0,14502,14502,97.01,97.01,97.01,97.01,97.01,08.18
phi4_d7ca_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,20.0,13.53352832366127,19.999999999999996,30.0,14387.0,14387.0,14387.0,14387,14387,100.12,100.12,100.12,100.12,100.12,08.18
phi4_d7f4_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,25.0,22.313016014842983,39.99999999999999,60.0,11710.0,11710.0,11710.0,11710,11710,81.45,81.45,81.45,81.45,81.45,08.20
phi4_d85f_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2245.0,2245.0,2245.0,2245,2245,13.55,13.55,13.55,13.55,13.55,08.19
phi4_d9cb_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2750.0,2750.0,2750.0,2750,2750,19.46,19.46,19.46,19.46,19.46,08.17
phi4_da03_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,100.0,100.0,100.0,100.0,2706.0,2706.0,2706.0,2706,2706,18.64,18.64,18.64,18.64,18.64,08.18
phi4_da06_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,50.0,60.653065971263345,80.0,100.0,5384.0,5384.0,5384.0,5384,5384,35.86,35.86,35.86,35.86,35.86,08.20
phi4_dab7_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,20.0,13.53352832366127,19.999999999999996,30.0,13916.0,13916.0,13916.0,13916,13916,85.9,85.9,85.9,85.9,85.9,08.20
phi4_db4e_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,100.0,100.0,100.0,100.0,2764.0,2764.0,2764.0,2764,2764,19.74,19.74,19.74,19.74,19.74,08.20
phi4_dcab_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2245.0,2245.0,2245.0,2245,2245,13.55,13.55,13.55,13.55,13.55,08.19
phi4_dd55_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2756.0,2756.0,2756.0,2756,2756,19.64,19.64,19.64,19.64,19.64,08.17
phi4_dd7a_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2750.0,2750.0,2750.0,2750,2750,19.47,19.47,19.47,19.47,19.47,08.17
phi4_dd98_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2245.0,2245.0,2245.0,2245,2245,13.55,13.55,13.55,13.55,13.55,08.17
phi4_de8c_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,50.0,60.653065971263345,80.0,100.0,5182.0,5182.0,5182.0,5182,5182,31.94,31.94,31.94,31.94,31.94,08.18
phi4_df19_psg_batch,phi4,NP,psg,phi4_psg_NP,1,1,0,0.0,0.0,0.0,0.0,0.0,14413.0,14413.0,14413.0,14413,14413,99.26,99.26,99.26,99.26,99.26,08.18
phi4_df46_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2756.0,2756.0,2756.0,2756,2756,19.58,19.58,19.58,19.58,19.58,08.17
phi4_e013_psg_batch,phi4,NP,psg,phi4_psg_NP,1,1,0,0.0,0.0,0.0,0.0,0.0,14502.0,14502.0,14502.0,14502,14502,97.01,97.01,97.01,97.01,97.01,08.20
phi4_e092_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,100.0,100.0,100.0,100.0,2618.0,2618.0,2618.0,2618,2618,16.95,16.95,16.95,16.95,16.95,08.20
phi4_e0a0_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2242.0,2242.0,2242.0,2242,2242,13.52,13.52,13.52,13.52,13.52,08.17
phi4_e184_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,50.0,60.653065971263345,80.0,100.0,5279.0,5279.0,5279.0,5279,5279,34.0,34.0,34.0,34.0,34.0,08.20
phi4_e20c_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,33.33333333333333,36.787944117144235,60.0,60.0,8591.0,8591.0,8591.0,8591,8591,59.36,59.36,59.36,59.36,59.36,08.20
phi4_e316_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2242.0,2242.0,2242.0,2242,2242,13.51,13.51,13.51,13.51,13.51,08.17
phi4_e3ce_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2245.0,2245.0,2245.0,2245,2245,13.56,13.56,13.56,13.56,13.56,08.17
phi4_e4d4_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2242.0,2242.0,2242.0,2242,2242,13.51,13.51,13.51,13.51,13.51,08.19
phi4_e560_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,50.0,60.653065971263345,80.0,100.0,5782.0,5782.0,5782.0,5782,5782,39.81,39.81,39.81,39.81,39.81,08.18
phi4_e56f_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,50.0,60.653065971263345,80.0,100.0,5182.0,5182.0,5182.0,5182,5182,31.94,31.94,31.94,31.94,31.94,08.20
phi4_e74a_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,100.0,100.0,100.0,100.0,2426.0,2426.0,2426.0,2426,2426,17.34,17.34,17.34,17.34,17.34,08.20
phi4_e962_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2242.0,2242.0,2242.0,2242,2242,13.5,13.5,13.5,13.5,13.5,08.19
phi4_eaae_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2757.0,2757.0,2757.0,2757,2757,19.58,19.58,19.58,19.58,19.58,08.19
phi4_eb56_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2242.0,2242.0,2242.0,2242,2242,13.51,13.51,13.51,13.51,13.51,08.19
phi4_eb7f_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,50.0,60.653065971263345,80.0,100.0,5850.0,5850.0,5850.0,5850,5850,41.01,41.01,41.01,41.01,41.01,08.18
phi4_ec6d_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,50.0,60.653065971263345,80.0,100.0,5818.0,5818.0,5818.0,5818,5818,40.61,40.61,40.61,40.61,40.61,08.20
phi4_ef02_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,1,0,0.0,0.0,0.0,0.0,0.0,15123.0,15123.0,15123.0,15123,15123,105.14,105.14,105.14,105.14,105.14,08.18
phi4_efa6_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,100.0,100.0,100.0,100.0,2552.0,2552.0,2552.0,2552,2552,15.72,15.72,15.72,15.72,15.72,08.18
phi4_f1e2_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2750.0,2750.0,2750.0,2750,2750,19.5,19.5,19.5,19.5,19.5,08.19
phi4_f3db_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,50.0,60.653065971263345,80.0,100.0,5728.0,5728.0,5728.0,5728,5728,38.69,38.69,38.69,38.69,38.69,08.20
phi4_f400_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2242.0,2242.0,2242.0,2242,2242,13.51,13.51,13.51,13.51,13.51,08.19
phi4_f56c_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,33.33333333333333,36.787944117144235,60.0,60.0,8307.0,8307.0,8307.0,8307,8307,53.97,53.97,53.97,53.97,53.97,08.18
phi4_f662_psg_batch,phi4,NP,psg,phi4_psg_NP,1,1,0,0.0,0.0,0.0,0.0,0.0,14168.0,14168.0,14168.0,14168,14168,94.29,94.29,94.29,94.29,94.29,08.18
phi4_f91a_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,50.0,60.653065971263345,80.0,100.0,5711.0,5711.0,5711.0,5711,5711,38.43,38.43,38.43,38.43,38.43,08.20
phi4_f96b_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2732.0,2732.0,2732.0,2732,2732,19.12,19.12,19.12,19.12,19.12,08.17
phi4_f9ff_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2242.0,2242.0,2242.0,2242,2242,13.5,13.5,13.5,13.5,13.5,08.17
phi4_fa27_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2242.0,2242.0,2242.0,2242,2242,13.5,13.5,13.5,13.5,13.5,08.19
phi4_fb0b_psg_batch,phi4,NP,psg,phi4_psg_NP,1,0,1,100.0,33.33333333333333,36.787944117144235,60.0,60.0,8148.0,8148.0,8148.0,8148,8148,51.03,51.03,51.03,51.03,51.03,08.18
phi4_fb0e_tpusg_batch,phi4,P,tpusg,phi4_tpusg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2757.0,2757.0,2757.0,2757,2757,19.65,19.65,19.65,19.65,19.65,08.19
phi4_fd23_psg_batch,phi4,P,psg,phi4_psg_P,1,0,1,100.0,100.0,100.0,100.0,100.0,2245.0,2245.0,2245.0,2245,2245,13.81,13.81,13.81,13.81,13.81,08.19
phi4_fd60_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,50.0,60.653065971263345,80.0,100.0,5711.0,5711.0,5711.0,5711,5711,38.43,38.43,38.43,38.43,38.43,08.18
phi4_fd63_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,0,1,100.0,100.0,100.0,100.0,100.0,2622.0,2622.0,2622.0,2622,2622,17.14,17.14,17.14,17.14,17.14,08.20
phi4_feb5_tpusg_batch,phi4,NP,tpusg,phi4_tpusg_NP,1,1,0,0.0,0.0,0.0,0.0,0.0,15123.0,15123.0,15123.0,15123,15123,105.14,105.14,105.14,105.14,105.14,08.20
qwen2.5-coder:14b_3193_psg_batch,qwen2.5-coder:14b,P,psg,qwen2.5-coder:14b_psg_P,30,28,2,6.666666666666667,2.5,2.765536066203544,4.0,5.333333333333334,11765.666666666666,11765.666666666666,12091.0,4720,12408,40.58533333333333,40.58533333333333,41.53,18.82,46.72,08.04
qwen2.5-coder:14b_3193_tpusg_batch,qwen2.5-coder:14b,P,tpusg,qwen2.5-coder:14b_tpusg_P,30,0,30,100.0,100.0,100.0,100.0,100.0,2609.0,2609.0,2609.0,2609,2609,14.077333333333334,14.077333333333334,13.57,13.55,28.36,08.04
qwen2.5-coder:14b_33b8_psg_batch,qwen2.5-coder:14b,P,psg,qwen2.5-coder:14b_psg_P,30,30,0,0.0,0.0,0.0,0.0,0.0,12048.433333333332,12048.433333333332,12002.0,11828,12427,57.12,57.12,56.095,52.23,65.62,08.05
qwen2.5-coder:14b_33b8_tpusg_batch,qwen2.5-coder:14b,P,tpusg,qwen2.5-coder:14b_tpusg_P,30,0,30,100.0,100.0,100.0,100.0,100.0,2654.866666666667,2654.866666666667,2655.0,2651,2655,20.365666666666666,20.365666666666666,19.89,19.75,33.07,08.05
qwen2.5-coder:14b_4b1a_tpusg_batch,qwen2.5-coder:14b,NP,tpusg,qwen2.5-coder:14b_tpusg_NP,2,0,2,100.0,100.0,100.0,100.0,100.0,2617.5,2617.5,2617.5,2601,2634,31.939999999999998,31.939999999999998,31.939999999999998,13.09,50.79,08.25
